order_id,customer_id,order_date,order_status,total_amount,payment_method
ORD-001737,CUS-00059,2023-05-25 00:00:00,processing,642.35,credit_card
ORD-001738,CUS-00033,2024-04-03 00:00:00,delivered,349.58,apple_pay
ORD-001739,CUS-00428,2024-01-26 00:00:00,pending,330.58,credit_card
ORD-001740,CUS-00500,2023-12-02 00:00:00,processing,443.52,credit_card
ORD-001741,CUS-00429,2024-03-23 00:00:00,delivered,614.92,debit_card
ORD-001742,CUS-00089,2022-12-10 00:00:00,delivered,109.79,credit_card
ORD-001743,CUS-00388,2023-03-02 00:00:00,delivered,561.59,debit_card
ORD-001744,CUS-00085,2023-03-26 00:00:00,delivered,741.66,credit_card
ORD-001745,CUS-00069,2022-04-13 00:00:00,cancelled,680.18,debit_card
ORD-001746,CUS-00193,2024-03-07 00:00:00,delivered,27.27,paypal
ORD-001747,CUS-00042,2022-01-07 00:00:00,delivered,155.84,credit_card
ORD-001748,CUS-00362,2023-10-30 00:00:00,processing,711.23,paypal
ORD-001749,CUS-00356,2024-04-06 00:00:00,cancelled,621.46,bank_transfer
ORD-001750,CUS-00065,2022-07-31 00:00:00,delivered,517.26,debit_card
ORD-001751,CUS-00231,2023-02-26 00:00:00,delivered,751.4,debit_card
ORD-001752,CUS-00355,2022-02-08 00:00:00,processing,156.3,paypal
ORD-001753,CUS-00314,2022-04-01 00:00:00,pending,663.79,credit_card
ORD-001754,CUS-00179,2023-03-05 00:00:00,delivered,452.8,credit_card
ORD-001755,CUS-00061,2023-06-27 00:00:00,delivered,500.85,apple_pay
ORD-001756,CUS-00390,2023-07-07 00:00:00,processing,187.13,apple_pay
ORD-001757,CUS-00321,2023-11-07 00:00:00,delivered,231.99,credit_card
ORD-001758,CUS-00058,2024-03-26 00:00:00,delivered,552.92,paypal
ORD-001759,CUS-00255,2022-06-30 00:00:00,delivered,541.06,credit_card
ORD-001760,CUS-00028,2023-10-23 00:00:00,delivered,238.78,paypal
ORD-001761,CUS-00129,2022-12-09 00:00:00,processing,647.05,apple_pay
ORD-001762,CUS-00233,2022-02-14 00:00:00,delivered,596.23,debit_card
ORD-001763,CUS-00091,2022-06-11 00:00:00,cancelled,37.82,debit_card
ORD-001764,CUS-00060,2022-03-14 00:00:00,delivered,581.3,debit_card
ORD-001765,CUS-00297,2022-11-30 00:00:00,shipped,171.02,bank_transfer
ORD-001766,CUS-00460,2022-11-30 00:00:00,delivered,626.5,credit_card
ORD-001767,CUS-00117,2022-04-11 00:00:00,delivered,594.13,apple_pay
ORD-001768,CUS-00103,2023-01-20 00:00:00,delivered,72.72,debit_card
ORD-001769,CUS-00249,2022-02-25 00:00:00,shipped,128.78,debit_card
ORD-001770,CUS-00233,2022-07-02 00:00:00,shipped,308.19,paypal
ORD-001771,CUS-00369,2022-07-18 00:00:00,pending,296.49,credit_card
ORD-001772,CUS-00104,2022-12-10 00:00:00,delivered,40.19,debit_card
ORD-001773,CUS-00031,2022-10-15 00:00:00,delivered,102.22,paypal
ORD-001774,CUS-00235,2023-03-05 00:00:00,delivered,611.87,credit_card
ORD-001775,CUS-00454,2022-10-30 00:00:00,processing,138.08,apple_pay
ORD-001776,CUS-00327,2023-09-19 00:00:00,delivered,468.83,debit_card
ORD-001777,CUS-00438,2022-08-24 00:00:00,delivered,338.18,debit_card
ORD-001778,CUS-00251,2024-06-01 00:00:00,delivered,479.39,apple_pay
ORD-001779,CUS-00237,2022-10-13 00:00:00,delivered,588.06,bank_transfer
ORD-001780,CUS-00447,2022-09-10 00:00:00,delivered,271.93,debit_card
ORD-001781,CUS-00114,2023-08-29 00:00:00,delivered,732.3,credit_card
ORD-001782,CUS-00214,2022-02-15 00:00:00,delivered,793.15,bank_transfer
ORD-001783,CUS-00394,2023-06-01 00:00:00,delivered,349.17,paypal
ORD-001784,CUS-00246,2024-04-09 00:00:00,cancelled,561.87,credit_card
ORD-001785,CUS-00232,2023-05-23 00:00:00,delivered,80.23,apple_pay
ORD-001786,CUS-00007,2023-12-11 00:00:00,pending,334.2,credit_card
ORD-001787,CUS-00068,2023-01-03 00:00:00,delivered,202.66,credit_card
ORD-001788,CUS-00009,2023-05-07 00:00:00,pending,254.3,bank_transfer
ORD-001789,CUS-00236,2024-05-28 00:00:00,processing,601.62,credit_card
ORD-001790,CUS-00500,2023-04-11 00:00:00,shipped,620.89,apple_pay
ORD-001791,CUS-00361,2023-02-20 00:00:00,delivered,635.04,credit_card
ORD-001792,CUS-00321,2023-04-21 00:00:00,pending,512.22,apple_pay
ORD-001793,CUS-00322,2022-03-14 00:00:00,shipped,716.35,credit_card
ORD-001794,CUS-00272,2022-02-03 00:00:00,delivered,349.33,credit_card
ORD-001795,CUS-00358,2023-09-20 00:00:00,processing,466.56,credit_card
ORD-001796,CUS-00404,2023-12-03 00:00:00,delivered,502.06,credit_card
ORD-001797,CUS-00377,2022-02-26 00:00:00,processing,757.08,bank_transfer
ORD-001798,CUS-00187,2024-06-28 00:00:00,delivered,102.11,credit_card
ORD-001799,CUS-00239,2023-09-26 00:00:00,delivered,301.97,credit_card
ORD-001800,CUS-00332,2023-07-27 00:00:00,pending,67.6,bank_transfer
ORD-001801,CUS-00397,2022-07-29 00:00:00,delivered,785.28,credit_card
ORD-001802,CUS-00277,2022-04-27 00:00:00,pending,390.62,apple_pay
ORD-001803,CUS-00298,2024-06-11 00:00:00,pending,179.69,bank_transfer
ORD-001804,CUS-00390,2022-08-19 00:00:00,delivered,291.88,credit_card
ORD-001805,CUS-00258,2023-11-28 00:00:00,shipped,232.56,credit_card
ORD-001806,CUS-00191,2022-12-20 00:00:00,shipped,396.69,debit_card
ORD-001807,CUS-00425,2022-05-06 00:00:00,shipped,572.21,bank_transfer
ORD-001808,CUS-00423,2023-06-30 00:00:00,delivered,369.8,credit_card
ORD-001809,CUS-00410,2023-11-21 00:00:00,pending,649.9,credit_card
ORD-001810,CUS-00097,2024-06-24 00:00:00,shipped,83.54,paypal
ORD-001811,CUS-00460,2022-07-03 00:00:00,delivered,767.23,credit_card
ORD-001812,CUS-00056,2022-06-18 00:00:00,delivered,102.94,credit_card
ORD-001813,CUS-00255,2022-06-04 00:00:00,cancelled,175.34,bank_transfer
ORD-001814,CUS-00012,2022-10-28 00:00:00,shipped,776.12,debit_card
ORD-001815,CUS-00478,2022-05-16 00:00:00,shipped,287.16,paypal
ORD-001816,CUS-00378,2023-10-23 00:00:00,delivered,243.84,credit_card
ORD-001817,CUS-00012,2024-06-11 00:00:00,cancelled,197.38,debit_card
ORD-001818,CUS-00331,2022-12-10 00:00:00,shipped,469.28,bank_transfer
ORD-001819,CUS-00331,2024-03-16 00:00:00,delivered,396.63,bank_transfer
ORD-001820,CUS-00357,2023-06-27 00:00:00,cancelled,445.55,paypal
ORD-001821,CUS-00156,2023-08-04 00:00:00,delivered,720.15,credit_card
ORD-001822,CUS-00088,2024-03-19 00:00:00,delivered,193.02,credit_card
ORD-001823,CUS-00498,2022-10-23 00:00:00,cancelled,678.73,credit_card
ORD-001824,CUS-00181,2022-10-19 00:00:00,shipped,765.63,debit_card
ORD-001825,CUS-00474,2022-06-14 00:00:00,pending,435.22,credit_card
ORD-001826,CUS-00499,2022-06-29 00:00:00,cancelled,570.87,bank_transfer
ORD-001827,CUS-00407,2022-06-07 00:00:00,delivered,201.76,credit_card
ORD-001828,CUS-00163,2023-08-12 00:00:00,delivered,361.1,credit_card
ORD-001829,CUS-00095,2022-07-30 00:00:00,processing,570.1,bank_transfer
ORD-001830,CUS-00163,2022-12-19 00:00:00,delivered,307.74,debit_card
ORD-001831,CUS-00500,2022-06-16 00:00:00,processing,251.72,credit_card
ORD-001832,CUS-00208,2023-05-27 00:00:00,cancelled,129.13,paypal
ORD-001833,CUS-00476,2022-11-24 00:00:00,delivered,18.37,bank_transfer
ORD-001834,CUS-00280,2023-06-04 00:00:00,delivered,523.09,credit_card
ORD-001835,CUS-00243,2022-10-24 00:00:00,cancelled,784.84,debit_card
ORD-001836,CUS-00342,2022-05-31 00:00:00,cancelled,458.71,paypal
ORD-001837,CUS-00174,2023-12-07 00:00:00,delivered,589.34,credit_card
ORD-001838,CUS-00072,2023-11-26 00:00:00,processing,106.75,credit_card
ORD-001839,CUS-00206,2023-09-25 00:00:00,cancelled,187.99,credit_card
ORD-001840,CUS-00048,2022-12-01 00:00:00,delivered,492.4,credit_card
ORD-001841,CUS-00299,2023-06-24 00:00:00,delivered,628.31,apple_pay
ORD-001842,CUS-00143,2022-07-20 00:00:00,delivered,80.62,apple_pay
ORD-001843,CUS-00229,2023-11-25 00:00:00,pending,766.73,debit_card
ORD-001844,CUS-00202,2022-07-19 00:00:00,shipped,264.44,debit_card
ORD-001845,CUS-00262,2022-02-27 00:00:00,pending,298.44,credit_card
ORD-001846,CUS-00367,2024-05-24 00:00:00,shipped,305.16,credit_card
ORD-001847,CUS-00007,2022-10-19 00:00:00,delivered,290.81,paypal
ORD-001848,CUS-00448,2023-07-29 00:00:00,delivered,184.32,paypal
ORD-001849,CUS-00380,2023-03-02 00:00:00,cancelled,362.37,credit_card
ORD-001850,CUS-00413,2024-01-16 00:00:00,shipped,586.96,paypal
ORD-001851,CUS-00072,2024-05-05 00:00:00,processing,484.38,credit_card
ORD-001852,CUS-00107,2022-11-07 00:00:00,shipped,790.88,debit_card
ORD-001853,CUS-00172,2022-03-09 00:00:00,processing,608.55,credit_card
ORD-001854,CUS-00004,2023-02-24 00:00:00,pending,732.81,paypal
ORD-001855,CUS-00090,2023-07-24 00:00:00,shipped,572.54,apple_pay
ORD-001856,CUS-00469,2022-05-21 00:00:00,delivered,161.02,paypal
ORD-001857,CUS-00149,2023-07-22 00:00:00,shipped,48.15,apple_pay
ORD-001858,CUS-00155,2024-05-04 00:00:00,processing,253.57,debit_card
ORD-001859,CUS-00379,2023-04-20 00:00:00,delivered,36.07,credit_card
ORD-001860,CUS-00079,2022-09-26 00:00:00,delivered,765.48,apple_pay
ORD-001861,CUS-00326,2023-04-29 00:00:00,delivered,528.24,credit_card
ORD-001862,CUS-00214,2022-07-03 00:00:00,shipped,726.83,bank_transfer
ORD-001863,CUS-00126,2022-01-30 00:00:00,delivered,615.3,paypal
ORD-001864,CUS-00497,2022-03-10 00:00:00,processing,600.27,debit_card
ORD-001865,CUS-00247,2023-08-03 00:00:00,shipped,696.65,bank_transfer
ORD-001866,CUS-00352,2023-05-03 00:00:00,pending,657.35,credit_card
ORD-001867,CUS-00263,2024-01-21 00:00:00,processing,28.77,credit_card
ORD-001868,CUS-00084,2023-08-19 00:00:00,delivered,129.72,paypal
ORD-001869,CUS-00450,2023-12-11 00:00:00,delivered,295.55,credit_card
ORD-001870,CUS-00140,2023-01-05 00:00:00,shipped,514.45,credit_card
ORD-001871,CUS-00025,2022-10-24 00:00:00,delivered,430.75,credit_card
ORD-001872,CUS-00264,2022-07-18 00:00:00,cancelled,508.0,apple_pay
ORD-001873,CUS-00049,2023-09-06 00:00:00,cancelled,146.2,credit_card
ORD-001874,CUS-00447,2022-11-20 00:00:00,cancelled,678.32,apple_pay
ORD-001875,CUS-00155,2022-10-05 00:00:00,pending,562.9,credit_card
ORD-001876,CUS-00050,2023-07-02 00:00:00,processing,291.03,credit_card
ORD-001877,CUS-00007,2022-05-21 00:00:00,processing,235.91,apple_pay
ORD-001878,CUS-00249,2023-02-26 00:00:00,delivered,737.91,credit_card
ORD-001879,CUS-00053,2022-08-12 00:00:00,delivered,410.16,apple_pay
ORD-001880,CUS-00097,2024-03-25 00:00:00,processing,496.54,apple_pay
ORD-001881,CUS-00488,2023-06-23 00:00:00,cancelled,432.7,debit_card
ORD-001882,CUS-00360,2024-02-14 00:00:00,cancelled,104.46,paypal
ORD-001883,CUS-00470,2022-03-20 00:00:00,delivered,657.79,credit_card
ORD-001884,CUS-00246,2022-12-23 00:00:00,delivered,557.47,credit_card
ORD-001885,CUS-00419,2023-03-29 00:00:00,processing,425.65,credit_card
ORD-001886,CUS-00089,2023-12-28 00:00:00,delivered,37.58,apple_pay
ORD-001887,CUS-00061,2022-08-16 00:00:00,delivered,687.6,credit_card
ORD-001888,CUS-00353,2022-08-21 00:00:00,delivered,113.4,credit_card
ORD-001889,CUS-00041,2023-03-12 00:00:00,pending,613.97,credit_card
ORD-001890,CUS-00040,2022-01-20 00:00:00,cancelled,395.14,paypal
ORD-001891,CUS-00022,2022-07-21 00:00:00,delivered,40.74,bank_transfer
ORD-001892,CUS-00263,2023-08-31 00:00:00,delivered,383.23,credit_card
ORD-001893,CUS-00023,2022-03-09 00:00:00,delivered,539.06,apple_pay
ORD-001894,CUS-00050,2024-03-12 00:00:00,delivered,737.28,credit_card
ORD-001895,CUS-00301,2022-07-24 00:00:00,delivered,541.42,credit_card
ORD-001896,CUS-00047,2022-05-30 00:00:00,cancelled,600.77,credit_card
ORD-001897,CUS-00486,2023-08-17 00:00:00,delivered,291.48,apple_pay
ORD-001898,CUS-00257,2024-03-10 00:00:00,pending,496.17,debit_card
ORD-001899,CUS-00292,2022-03-11 00:00:00,delivered,658.38,apple_pay
ORD-001900,CUS-00008,2023-06-26 00:00:00,delivered,576.91,credit_card
ORD-001901,CUS-00088,2024-02-12 00:00:00,processing,18.4,bank_transfer
ORD-001902,CUS-00051,2022-08-08 00:00:00,processing,683.27,paypal
ORD-001903,CUS-00188,2023-12-16 00:00:00,processing,160.32,bank_transfer
ORD-001904,CUS-00491,2022-04-20 00:00:00,delivered,670.27,paypal
ORD-001905,CUS-00218,2022-08-08 00:00:00,processing,193.63,credit_card
ORD-001906,CUS-00390,2022-11-18 00:00:00,delivered,380.73,debit_card
ORD-001907,CUS-00070,2023-05-23 00:00:00,cancelled,298.58,credit_card
ORD-001908,CUS-00286,2024-01-10 00:00:00,delivered,79.56,paypal
ORD-001909,CUS-00060,2023-01-30 00:00:00,delivered,373.7,bank_transfer
ORD-001910,CUS-00160,2023-12-05 00:00:00,cancelled,363.51,debit_card
ORD-001911,CUS-00209,2022-10-25 00:00:00,cancelled,350.95,apple_pay
ORD-001912,CUS-00036,2024-05-11 00:00:00,cancelled,388.41,bank_transfer
ORD-001913,CUS-00189,2022-07-03 00:00:00,delivered,799.0,paypal
ORD-001914,CUS-00345,2022-04-18 00:00:00,shipped,358.88,bank_transfer
ORD-001915,CUS-00347,2022-03-29 00:00:00,delivered,127.54,paypal
ORD-001916,CUS-00356,2023-08-28 00:00:00,delivered,597.02,credit_card
ORD-001917,CUS-00034,2023-01-08 00:00:00,delivered,280.83,debit_card
ORD-001918,CUS-00433,2023-02-18 00:00:00,delivered,197.8,paypal
ORD-001919,CUS-00372,2023-05-27 00:00:00,delivered,615.38,apple_pay
ORD-001920,CUS-00298,2023-08-31 00:00:00,delivered,608.7,apple_pay
ORD-001921,CUS-00330,2023-02-14 00:00:00,delivered,388.52,debit_card
ORD-001922,CUS-00487,2023-02-19 00:00:00,shipped,416.46,credit_card
ORD-001923,CUS-00394,2023-04-11 00:00:00,delivered,110.92,paypal
ORD-001924,CUS-00255,2022-08-25 00:00:00,pending,754.79,credit_card
ORD-001925,CUS-00051,2024-01-26 00:00:00,delivered,666.8,paypal
ORD-001926,CUS-00348,2022-01-28 00:00:00,delivered,315.37,bank_transfer
ORD-001927,CUS-00168,2022-06-06 00:00:00,delivered,503.24,credit_card
ORD-001928,CUS-00390,2022-03-20 00:00:00,pending,605.01,apple_pay
ORD-001929,CUS-00253,2024-03-22 00:00:00,shipped,173.52,bank_transfer
ORD-001930,CUS-00255,2023-05-18 00:00:00,processing,220.41,credit_card
ORD-001931,CUS-00415,2024-05-30 00:00:00,processing,444.1,apple_pay
ORD-001932,CUS-00017,2023-03-17 00:00:00,delivered,316.15,credit_card
ORD-001933,CUS-00437,2023-01-21 00:00:00,shipped,375.83,credit_card
ORD-001934,CUS-00091,2023-07-25 00:00:00,pending,690.38,credit_card
ORD-001935,CUS-00453,2023-12-25 00:00:00,delivered,400.81,credit_card
ORD-001936,CUS-00160,2024-01-03 00:00:00,shipped,397.65,credit_card
ORD-001937,CUS-00292,2023-11-23 00:00:00,shipped,533.16,bank_transfer
ORD-001938,CUS-00277,2023-08-09 00:00:00,shipped,388.59,apple_pay
ORD-001939,CUS-00081,2023-06-03 00:00:00,delivered,322.24,paypal
ORD-001940,CUS-00303,2023-01-22 00:00:00,processing,546.04,apple_pay
ORD-001941,CUS-00146,2022-11-25 00:00:00,delivered,37.1,credit_card
ORD-001942,CUS-00066,2024-05-07 00:00:00,delivered,288.87,bank_transfer
ORD-001943,CUS-00299,2022-01-28 00:00:00,cancelled,714.7,credit_card
ORD-001944,CUS-00195,2022-04-10 00:00:00,shipped,285.94,credit_card
ORD-001945,CUS-00211,2022-12-26 00:00:00,delivered,534.07,credit_card
ORD-001946,CUS-00121,2023-10-26 00:00:00,delivered,480.14,bank_transfer
ORD-001947,CUS-00034,2024-06-08 00:00:00,delivered,104.86,credit_card
ORD-001948,CUS-00011,2023-07-06 00:00:00,delivered,44.34,bank_transfer
ORD-001949,CUS-00443,2023-03-09 00:00:00,processing,419.09,paypal
ORD-001950,CUS-00137,2022-01-21 00:00:00,pending,383.71,credit_card
ORD-001951,CUS-00163,2023-01-22 00:00:00,processing,321.39,debit_card
ORD-001952,CUS-00051,2024-04-07 00:00:00,shipped,93.54,bank_transfer
ORD-001953,CUS-00106,2022-12-11 00:00:00,shipped,409.67,apple_pay
ORD-001954,CUS-00342,2022-12-14 00:00:00,delivered,497.64,credit_card
ORD-001955,CUS-00497,2023-03-23 00:00:00,delivered,405.11,apple_pay
ORD-001956,CUS-00499,2024-03-17 00:00:00,delivered,674.7,debit_card
ORD-001957,CUS-00110,2022-10-22 00:00:00,delivered,52.31,debit_card
ORD-001958,CUS-00206,2024-04-03 00:00:00,delivered,505.29,credit_card
ORD-001959,CUS-00368,2024-05-14 00:00:00,processing,89.37,credit_card
ORD-001960,CUS-00140,2022-03-10 00:00:00,processing,643.93,paypal
ORD-001961,CUS-00219,2022-08-03 00:00:00,delivered,639.59,bank_transfer
ORD-001962,CUS-00422,2022-11-06 00:00:00,processing,646.24,paypal
ORD-001963,CUS-00340,2023-07-07 00:00:00,delivered,172.06,paypal
ORD-001964,CUS-00129,2023-10-02 00:00:00,processing,370.78,apple_pay
ORD-001965,CUS-00281,2022-07-04 00:00:00,delivered,507.86,debit_card
ORD-001966,CUS-00442,2022-07-11 00:00:00,processing,406.87,bank_transfer
ORD-001967,CUS-00493,2024-04-23 00:00:00,pending,751.41,credit_card
ORD-001968,CUS-00480,2023-10-16 00:00:00,processing,650.01,apple_pay
ORD-001969,CUS-00394,2023-03-21 00:00:00,processing,585.39,credit_card
ORD-001970,CUS-00268,2022-07-25 00:00:00,delivered,378.05,credit_card
ORD-001971,CUS-00078,2024-02-04 00:00:00,pending,615.94,apple_pay
ORD-001972,CUS-00223,2023-02-25 00:00:00,delivered,690.25,credit_card
ORD-001973,CUS-00325,2022-07-28 00:00:00,cancelled,338.76,apple_pay
ORD-001974,CUS-00147,2023-10-24 00:00:00,delivered,216.31,debit_card
ORD-001975,CUS-00121,2023-02-20 00:00:00,delivered,104.14,credit_card
ORD-001976,CUS-00015,2022-09-09 00:00:00,cancelled,664.37,paypal
ORD-001977,CUS-00249,2023-07-28 00:00:00,shipped,346.29,credit_card
ORD-001978,CUS-00104,2022-06-13 00:00:00,delivered,122.1,credit_card
ORD-001979,CUS-00405,2024-04-02 00:00:00,delivered,532.06,credit_card
ORD-001980,CUS-00330,2024-05-22 00:00:00,delivered,771.57,paypal
ORD-001981,CUS-00401,2022-01-21 00:00:00,delivered,689.77,credit_card
ORD-001982,CUS-00161,2023-09-09 00:00:00,delivered,695.73,paypal
ORD-001983,CUS-00460,2023-01-08 00:00:00,pending,531.08,credit_card
ORD-001984,CUS-00204,2024-05-09 00:00:00,pending,676.56,credit_card
ORD-001985,CUS-00058,2023-08-08 00:00:00,pending,407.7,credit_card
ORD-001986,CUS-00268,2023-11-12 00:00:00,cancelled,470.63,apple_pay
ORD-001987,CUS-00477,2023-06-22 00:00:00,delivered,404.71,credit_card
ORD-001988,CUS-00122,2023-09-07 00:00:00,delivered,621.95,credit_card
ORD-001989,CUS-00169,2024-05-02 00:00:00,processing,593.73,apple_pay
ORD-001990,CUS-00384,2024-02-01 00:00:00,delivered,749.37,credit_card
ORD-001991,CUS-00074,2022-04-20 00:00:00,delivered,183.08,credit_card
ORD-001992,CUS-00226,2023-02-23 00:00:00,delivered,692.38,credit_card
ORD-001993,CUS-00252,2023-07-01 00:00:00,delivered,564.2,credit_card
ORD-001994,CUS-00163,2023-07-13 00:00:00,shipped,387.76,credit_card
ORD-001995,CUS-00494,2022-10-12 00:00:00,cancelled,750.52,credit_card
ORD-001996,CUS-00244,2024-01-03 00:00:00,delivered,659.77,credit_card
ORD-001997,CUS-00331,2023-09-13 00:00:00,delivered,675.56,bank_transfer
ORD-001998,CUS-00410,2022-02-25 00:00:00,pending,735.2,bank_transfer
ORD-001999,CUS-00123,2022-09-17 00:00:00,processing,316.98,bank_transfer
ORD-002000,CUS-00491,2023-12-19 00:00:00,delivered,723.98,bank_transfer
